1	10
1	14
1	20
1	26
1	27
1	28
1	31
1	32
1	40
1	41
1	43
1	48
1	51
2	23
2	26
2	42
2	44
2	45
2	46
2	47
2	49
2	52
2	54
2	56
2	57
2	59
3	4
3	7
3	9
3	14
3	17
3	20
3	35
3	48
3	49
3	53
3	55
4	3
4	7
4	14
4	17
4	20
4	45
4	48
4	53
4	55
4	57
4	58
5	8
5	11
5	13
5	35
5	37
5	38
5	39
5	40
5	46
5	51
5	58
5	59
5	60
6	5
6	8
6	9
6	11
6	21
6	22
6	39
6	58
6	59
6	60
7	3
7	4
7	14
7	17
7	20
7	31
7	32
7	33
7	42
7	48
7	53
7	55
8	5
8	6
8	9
8	11
8	21
8	22
8	26
8	44
8	51
8	52
8	54
8	58
8	60
9	1
9	5
9	6
9	8
9	11
9	18
9	21
9	22
9	23
9	29
9	48
9	58
9	60
10	1
10	26
10	27
10	28
10	31
10	32
10	40
10	41
10	43
10	44
10	47
10	51
11	5
11	6
11	8
11	9
11	21
11	22
11	30
11	50
11	52
11	58
11	60
12	5
12	13
12	17
12	19
12	30
12	34
12	41
12	48
12	53
12	55
12	58
12	60
13	12
13	19
13	20
13	22
13	24
13	30
13	34
13	48
13	53
13	55
13	58
14	3
14	4
14	7
14	10
14	17
14	19
14	20
14	21
14	41
14	53
14	55
15	8
15	16
15	18
15	25
15	27
15	35
15	36
15	37
15	38
15	39
15	43
15	50
16	18
16	29
16	35
16	37
16	38
16	42
16	45
16	47
16	50
16	52
16	56
16	59
17	3
17	4
17	7
17	14
17	20
17	25
17	40
17	48
17	53
17	55
18	15
18	16
18	25
18	31
18	33
18	35
18	36
18	37
18	38
18	39
18	50
18	57
19	1
19	12
19	13
19	24
19	30
19	34
19	48
19	53
19	55
19	56
19	58
19	60
20	3
20	4
20	5
20	7
20	14
20	16
20	17
20	48
20	53
20	55
20	58
21	5
21	6
21	8
21	11
21	16
21	22
21	30
21	50
21	53
21	58
21	60
22	5
22	6
22	8
22	9
22	11
22	21
22	24
22	54
22	56
22	58
22	60
23	16
23	17
23	29
23	38
23	42
23	44
23	46
23	49
23	52
23	54
23	57
23	59
24	12
24	13
24	19
24	30
24	32
24	34
24	40
24	48
24	53
24	55
24	58
24	60
25	15
25	18
25	33
25	36
25	37
25	38
25	39
25	42
25	50
25	55
25	56
25	60
26	27
26	32
26	33
26	37
26	40
26	41
26	45
26	47
26	49
26	52
26	57
26	59
27	1
27	10
27	11
27	15
27	28
27	31
27	32
27	40
27	41
27	43
27	51
27	57
28	10
28	12
28	27
28	31
28	32
28	37
28	40
28	41
28	43
28	51
28	54
28	60
29	2
29	27
29	42
29	45
29	47
29	49
29	51
29	52
29	54
29	56
29	57
29	59
30	12
30	13
30	19
30	24
30	28
30	34
30	46
30	53
30	55
30	58
30	60
31	1
31	10
31	26
31	27
31	28
31	32
31	36
31	40
31	41
31	43
31	55
32	1
32	27
32	28
32	31
32	34
32	40
32	41
32	46
32	48
32	49
32	51
32	56
33	2
33	6
33	16
33	18
33	25
33	35
33	36
33	37
33	38
33	39
33	50
33	56
34	12
34	13
34	19
34	24
34	30
34	48
34	51
34	53
34	55
34	57
34	58
34	60
35	15
35	16
35	25
35	33
35	36
35	37
35	38
35	43
35	50
35	53
35	56
35	60
36	7
36	15
36	18
36	25
36	33
36	35
36	37
36	38
36	39
36	43
36	49
36	50
37	15
37	25
37	28
37	33
37	35
37	36
37	38
37	39
37	43
37	50
37	55
37	56
38	15
38	18
38	25
38	26
38	32
38	33
38	35
38	36
38	37
38	39
38	50
38	56
39	9
39	15
39	18
39	25
39	33
39	35
39	36
39	37
39	38
39	50
39	59
39	60
40	1
40	10
40	26
40	27
40	28
40	31
40	41
40	43
40	52
40	54
40	58
41	1
41	10
41	19
41	22
41	26
41	27
41	28
41	31
41	32
41	40
41	51
42	12
42	23
42	44
42	45
42	46
42	47
42	49
42	52
42	54
42	56
42	57
42	59
43	8
43	27
43	28
43	30
43	32
43	33
43	35
43	39
43	41
43	50
43	53
43	56
44	2
44	23
44	29
44	42
44	45
44	46
44	49
44	51
44	52
44	54
44	57
44	59
45	2
45	7
45	16
45	36
45	42
45	44
45	46
45	49
45	52
45	54
45	57
45	59
46	23
46	29
46	42
46	44
46	45
46	47
46	49
46	52
46	54
46	56
46	57
46	59
47	23
47	26
47	29
47	42
47	44
47	45
47	46
47	49
47	54
47	56
47	57
47	59
48	14
48	17
48	19
48	20
48	24
48	30
48	34
48	43
48	50
48	55
48	58
48	60
49	2
49	23
49	29
49	44
49	46
49	47
49	51
49	52
49	54
49	56
49	57
49	59
50	14
50	15
50	24
50	25
50	33
50	35
50	36
50	37
50	38
50	39
50	43
50	56
51	3
51	10
51	28
