1	48
1	69
1	80
1	96
1	97
2	10
2	31
2	71
2	83
2	87
3	29
3	37
3	53
3	93
3	99
4	46
4	51
4	57
4	76
4	87
5	18
5	54
5	72
5	87
5	91
6	44
6	62
6	69
6	89
6	95
7	2
7	43
7	66
7	79
7	94
8	11
8	41
8	84
8	97
8	100
9	37
9	89
9	95
9	96
9	99
10	12
10	20
10	65
10	73
10	81
11	34
11	40
11	55
11	79
11	84
12	8
12	66
12	86
12	88
12	97
13	23
13	26
13	56
13	93
13	99
14	17
14	23
14	81
14	99
14	100
15	60
15	72
15	85
15	94
15	100
16	30
16	58
16	78
16	86
16	92
17	5
17	12
17	75
17	88
17	92
18	64
18	80
18	83
18	90
18	91
19	5
19	18
19	77
19	90
19	91
20	40
20	84
20	96
20	97
20	98
21	7
21	45
21	68
21	76
21	85
22	44
22	63
22	65
22	77
22	78
23	24
23	27
23	47
23	49
23	52
24	28
24	77
24	78
24	88
24	98
25	13
25	31
25	53
25	76
25	91
26	22
26	71
26	75
26	82
26	92
27	45
27	59
27	70
27	93
27	98
28	6
28	24
28	78
28	86
28	96
29	32
29	48
29	71
29	93
29	94
30	37
30	44
30	67
30	84
30	95
31	45
31	67
31	70
31	73
31	86
32	25
32	40
32	53
32	59
32	100
33	54
33	58
33	82
33	92
33	96
34	41
34	42
34	49
34	60
34	97
35	1
35	10
35	46
35	80
35	96
36	19
36	48
36	65
36	94
36	99
37	9
37	28
37	44
37	62
37	63
38	51
38	66
38	83
38	85
38	90
39	12
39	20
39	25
39	55
39	60
40	39
40	57
40	68
40	99
40	100
41	4
41	8
41	20
41	39
41	97
42	5
42	11
42	55
42	90
42	93
43	4
43	7
43	61
43	66
43	96
44	30
44	33
44	67
44	89
44	95
45	25
45	50
45	69
45	81
45	98
46	1
46	2
46	48
46	76
46	80
47	13
47	29
47	41
47	79
47	87
48	35
48	36
48	45
48	80
48	85
49	3
49	9
49	86
49	92
49	94
50	17
50	74
50	77
50	80
50	84
51	56
51	57
51	76
51	85
51	87
52	70
52	79
52	94
52	99
52	100
53	13
53	52
53	61
53	93
53	94
54	15
54	18
54	36
54	83
54	90
55	8
55	64
55	82
55	97
55	98
56	59
56	64
56	73
56	81
56	100
57	38
57	43
57	51
57	74
57	87
58	65
58	75
58	78
58	83
58	88
59	43
59	71
59	93
59	94
59	100
60	52
60	64
60	72
60	78
60	97
61	38
61	66
61	68
61	85
61	93
62	23
62	69
62	84
62	95
62	96
63	47
63	58
63	77
63	83
63	88
64	11
64	39
64	71
64	74
64	82
65	40
65	49
65	50
65	56
65	70
66	21
66	57
66	61
66	85
66	97
67	6
67	21
67	30
67	70
67	91
68	43
68	57
68	75
68	87
68	100
69	19
69	35
69	46
69	89
69	96
70	10
70	27
70	73
70	91
70	92
71	14
71	29
71	42
71	60
71	69
72	15
72	38
72	55
72	56
72	73
73	65
73	67
73	72
73	88
73	91
74	9
74	33
74	55
74	62
74	89
75	26
75	63
75	79
75	86
75	92
76	21
76	47
76	61
76	68
76	73
77	16
77	28
77	50
77	86
77	88
78	24
78	49
78	67
78	75
78	83
79	38
79	81
79	87
79	91
79	99
80	34
80	35
80	42
80	46
80	74
81	2
81	27
81	39
81	53
81	99
82	33
82	54
82	90
82	95
83	19
83	26
83	58
83	98
84	14
84	34
84	37
84	98
85	4
85	51
85	68
85	76
86	53
86	75
86	92
86	98
87	47
87	54
87	59
87	61
88	16
88	63
88	86
88	98
89	6
89	7
89	74
89	95
90	36
90	64
90	82
90	88
91	31
91	54
91	72
91	90
92	16
92	17
92	22
92	63
93	14
93	36
93	79
93	100
94	3
94	15
94	32
94	62
95	74
95	77
95	84
95	89
96	1
96	62
96	89
96	95
97	42
97	50
97	60
97	81
98	22
98	41
98	58
98	82
99	52
99	56
99	59
99	90
100	3
100	32
100	89
100	99
