1	820
1	1170
1	1198
1	1217
1	1286
1	1353
1	1512
1	1747
1	1912
1	2224
1	2521
1	2564
1	2693
1	2788
1	2855
1	2937
1	3003
1	3232
1	3700
1	3883
1	4013
1	4043
1	4051
1	4065
1	4112
1	4247
1	4276
1	4354
1	4483
1	4558
1	4579
1	4613
1	4620
1	4670
1	4704
1	4767
1	4780
1	4805
1	4817
1	4823
1	4863
1	4871
1	4875
1	4883
1	4957
1	4978
1	4980
1	4995
2	514
2	941
2	1066
2	1712
2	1934
2	2160
2	2673
2	2677
2	3132
2	3178
2	3215
2	3490
2	3514
2	3690
2	3865
2	3901
2	3927
2	4041
2	4192
2	4228
2	4290
2	4343
2	4437
2	4519
2	4552
2	4556
2	4596
2	4665
2	4673
2	4696
2	4700
2	4733
2	4741
2	4745
2	4773
2	4789
2	4797
2	4802
2	4828
2	4832
2	4838
2	4839
2	4843
2	4849
2	4898
2	4943
2	4990
2	4992
3	765
3	1087
3	1459
3	2050
3	2309
3	2569
3	2673
3	2866
3	3146
3	3196
3	3392
3	3766
3	3821
3	3842
3	3908
3	4097
3	4170
3	4244
3	4282
3	4343
3	4346
3	4408
3	4437
3	4449
3	4495
3	4501
3	4552
3	4556
3	4596
3	4630
3	4665
3	4673
3	4696
3	4733
3	4773
3	4776
3	4789
3	4797
3	4802
3	4828
3	4832
3	4835
3	4838
3	4839
3	4849
3	4898
3	4943
3	4990
4	59
4	182
4	558
4	850
4	1637
4	1692
4	1787
4	1867
4	2051
4	2305
4	2400
4	2502
4	2757
4	2830
4	2843
4	3191
4	3718
4	4066
4	4093
4	4135
4	4213
4	4227
4	4230
4	4276
4	4341
4	4438
4	4558
4	4613
4	4670
4	4691
4	4704
4	4710
4	4756
4	4767
4	4780
4	4805
4	4817
4	4823
4	4837
4	4858
4	4862
4	4863
4	4871
4	4875
4	4883
4	4975
4	4978
4	4998
5	622
5	632
5	1051
5	1564
5	1604
5	2150
5	2207
5	2523
5	2609
5	2679
5	2782
5	2799
5	2846
5	2943
5	3075
5	3105
5	3161
5	3328
5	3362
5	3415
5	3473
5	3947
5	3949
5	3956
5	4131
5	4233
5	4271
5	4277
5	4464
5	4482
5	4556
5	4603
5	4615
5	4684
5	4698
5	4743
5	4757
5	4801
5	4829
5	4831
5	4840
5	4851
5	4856
5	4858
5	4859
5	4868
5	4978
5	4990
5	4992
6	489
6	926
6	1065
6	1495
6	1770
6	2026
6	2168
6	2413
6	2511
6	2589
6	3302
6	3571
6	3696
6	3900
6	3902
6	3984
6	4029
6	4051
6	4078
6	4104
6	4151
6	4154
6	4217
6	4263
6	4337
6	4381
6	4500
6	4504
6	4506
6	4604
6	4629
6	4668
6	4722
6	4768
6	4770
6	4777
6	4806
6	4815
6	4847
6	4876
6	4877
6	4881
6	4904
6	4917
6	4925
6	4982
6	4991
6	4999
7	49
7	87
7	273
7	447
7	611
7	1307
7	1873
7	1959
7	2489
7	2710
7	2785
7	2851
7	3352
7	3451
7	3485
7	3637
7	3687
7	3711
7	3753
7	3789
7	3804
7	3813
7	3845
7	3868
7	3938
7	3954
7	4003
7	4230
7	4326
7	4355
7	4396
7	4435
7	4471
7	4497
7	4562
7	4594
7	4602
7	4610
7	4611
7	4644
7	4652
7	4693
7	4742
7	4801
7	4812
7	4819
7	4968
7	4997
8	7
8	54
8	950
8	1647
8	2028
8	2287
8	2405
8	2489
8	2593
8	2900
8	3017
8	3139
8	3243
8	3291
8	3318
8	3329
8	3603
8	3626
8	3647
8	3713
8	3751
8	3868
8	3945
8	3966
8	4011
8	4067
8	4305
8	4350
8	4359
8	4364
8	4387
8	4457
8	4497
8	4507
8	4562
8	4611
8	4626
8	4644
8	4705
8	4766
8	4801
8	4812
8	4819
8	4821
8	4905
8	4940
8	4968
8	4997
9	153
9	428
9	550
9	1489
9	2174
9	2298
9	2627
9	2699
9	2752
9	3019
9	3080
9	3158
9	3464
9	3476
9	3928
9	4074
9	4121
9	4179
9	4241
9	4246
9	4267
9	4287
9	4377
9	4393
9	4397
9	4399
9	4417
9	4512
9	4521
9	4523
9	4531
9	4555
9	4572
9	4631
9	4641
9	4688
9	4775
9	4818
9	4834
9	4836
9	4862
9	4873
9	4879
9	4900
9	4911
9	4929
9	4932
9	4972
10	82
10	737
10	1173
10	2000
10	2416
10	2440
10	2722
10	2811
10	3022
10	3139
10	3174
10	3272
10	3696
10	3827
10	3902
10	3903
10	4002
10	4051
10	4078
10	4154
10	4270
10	4360
10	4381
10	4440
10	4545
10	4637
10	4708
10	4722
10	4729
10	4742
10	4770
10	4777
10	4815
10	4847
10	4861
10	4876
10	4877
10	4878
10	4880
10	4881
10	4904
10	4917
10	4925
10	4967
10	4982
10	4985
10	4991
10	4999
11	150
11	558
11	582
11	930
11	954
11	994
11	1475
11	1564
11	1820
11	2059
11	2805
11	2927
11	3024
11	3255
11	3385
11	3405
11	3975
11	4155
11	4203
11	4242
11	4286
11	4300
11	4339
11	4353
11	4362
11	4405
11	4406
11	4481
11	4659
11	4688
11	4719
11	4740
11	4757
11	4761
11	4778
11	4781
11	4803
11	4807
11	4820
11	4859
11	4878
11	4890
11	4894
11	4934
11	4953
11	4970
11	4980
11	4994
12	859
12	1401
12	1521
12	1597
12	1611
12	2394
12	2427
12	2640
12	3205
12	3410
12	3584
12	3728
12	3740
12	3890
12	3919
12	3987
12	4079
12	4105
12	4119
12	4123
12	4161
12	4225
12	4232
12	4245
12	4292
12	4293
12	4397
12	4459
12	4489
12	4490
12	4563
12	4614
12	4618
12	4650
12	4651
12	4693
12	4698
12	4715
12	4726
12	4727
12	4730
12	4775
12	4794
12	4878
12	4923
12	4967
12	4996
13	457
13	458
13	470
13	511
13	1156
13	3343
13	3412
13	3594
13	3780
13	3806
13	3853
13	3906
13	3935
13	4159
13	4203
13	4210
13	4231
13	4309
13	4327
13	4472
13	4491
13	4554
13	4597
13	4646
13	4690
13	4760
13	4781
13	4788
13	4811
13	4822
13	4848
13	4853
13	4890
13	4902
13	4918
13	4924
13	4928
13	4935
13	4937
13	4940
13	4945
13	4947
13	4949
13	4952
13	4954
13	4957
13	4963
13	4969
13	4976
13	4985
13	4986
13	4988
13	4995
13	5000
14	520
14	746
14	967
14	1505
14	1968
14	2128
14	2287
14	2606
14	2714
14	2869
14	2905
14	2959
14	2961
14	3112
14	3166
14	3322
14	3326
14	3358
14	3486
14	3551
14	3626
14	3804
14	3813
14	3966
14	3970
14	4099
14	4350
14	4359
14	4387
14	4435
14	4457
14	4477
14	4484
14	4497
14	4515
14	4594
14	4598
14	4602
14	4604
14	4611
14	4705
14	4714
14	4742
14	4755
14	4766
14	4819
14	4839
14	4959
14	4968
15	1239
15	1439
15	2430
15	2552
15	2832
15	3022
15	3040
15	3338
15	3454
15	3564
15	3567
15	3880
15	4104
15	4151
15	4194
15	4204
15	4231
15	4253
15	4273
15	4305
15	4331
15	4360
15	4363
15	4376
15	4446
15	4504
15	4656
15	4666
15	4679
15	4712
15	4729
15	4750
15	4768
15	4770
15	4832
15	4847
15	4850
15	4881
15	4904
15	4917
15	4925
15	4942
15	4980
15	4985
15	4988
15	4991
15	4999
16	1214
16	1273
16	1592
16	1778
16	2075
16	2082
16	2179
16	2202
16	2456
16	2579
16	2935
16	3033
16	3036
16	3061
16	3179
16	3236
16	3315
16	3396
16	3537
16	3609
16	3731
16	3792
16	3807
16	4012
16	4071
16	4077
16	4163
16	4197
16	4224
16	4311
16	4380
16	4513
16	4515
16	4539
16	4567
16	4621
16	4664
16	4672
16	4695
16	4706
16	4714
16	4749
16	4751
16	4762
16	4801
16	4803
16	4892
16	4951
17	127
17	432
17	884
17	1313
17	1377
17	1501
17	1726
17	1824
17	2091
17	2305
17	2512
17	2546
17	2830
17	3100
17	3374
17	3670
17	3847
17	3849
17	4043
17	4135
17	4143
17	4183
17	4239
17	4276
17	4347
17	4438
17	4483
17	4486
17	4487
17	4510
17	4558
17	4579
17	4595
17	4620
17	4665
17	4670
17	4704
17	4767
17	4780
17	4817
17	4823
17	4837
17	4858
17	4863
17	4871
17	4875
17	4883
17	4931
17	4978
18	926
18	1016
18	1033
18	1079
18	1297
18	1352
18	1504
18	1764
18	1843
18	1937
18	2387
18	2775
18	2898
18	3022
18	3032
18	3062
18	3121
18	3272
18	3681
18	3795
18	4002
18	4021
18	4078
18	4104
18	4222
18	4270
18	4494
18	4559
18	4624
18	4668
18	4681
18	4708
18	4722
18	4729
18	4768
18	4770
18	4806
18	4815
18	4847
18	4861
18	4876
18	4877
18	4881
18	4904
18	4917
18	4925
18	4982
18	4991
19	264
19	716
19	818
19	988
19	1090
19	1445
19	1899
19	2192
19	2358
19	2551
19	2695
19	2706
19	2745
19	2786
19	2875
19	2955
19	3007
19	3013
19	3300
19	3336
19	3441
19	3525
19	3564
19	3570
19	3655
19	3684
19	3798
19	4090
19	4116
19	4181
19	4253
19	4284
19	4419
19	4468
19	4476
19	4536
19	4540
19	4547
19	4569
19	4643
19	4656
19	4666
19	4679
19	4728
19	4752
19	4759
19	4892
19	4980
19	4989
20	119
20	170
20	1133
20	2460
20	2462
20	2542
20	2572
20	2756
20	2790
20	3503
20	3631
20	3682
20	3715
20	3734
20	3763
20	3800
20	3889
20	3905
20	3943
20	4005
20	4047
20	4063
20	4068
20	4138
20	4205
20	4269
20	4288
20	4322
20	4373
20	4412
20	4418
20	4433
20	4465
20	4546
20	4560
20	4578
20	4595
20	4687
20	4710
20	4719
20	4778
20	4782
20	4820
20	4844
20	4853
