1	2
1	3
1	21
1	22
1	27
1	28
2	1
2	16
2	20
2	22
2	27
2	30
3	2
3	13
3	17
3	26
3	28
3	30
4	3
4	7
4	11
4	13
4	24
4	30
5	4
5	6
5	17
5	18
5	23
6	15
6	18
6	23
6	24
6	25
6	28
7	6
7	8
7	9
7	25
7	27
7	28
8	6
8	7
8	11
8	12
8	25
8	27
9	8
9	10
9	19
9	20
9	21
9	25
10	7
10	8
10	12
10	19
10	26
10	28
11	1
11	3
11	4
11	14
11	26
11	29
12	7
12	23
12	25
12	28
12	30
13	16
13	21
13	24
13	26
13	29
14	9
14	13
14	16
14	21
14	29
15	5
15	17
15	18
15	24
16	11
16	13
16	24
16	26
16	29
17	5
17	15
17	18
17	29
18	5
18	6
18	15
18	17
18	29
19	20
19	22
19	23
19	28
19	30
20	12
20	19
20	22
20	23
20	27
21	22
21	26
21	28
21	29
21	30
22	1
22	10
22	19
22	20
22	30
23	3
23	12
23	20
23	27
23	28
24	11
24	14
24	16
24	26
24	29
25	8
25	9
25	10
25	18
25	27
26	4
26	14
26	21
26	24
26	29
27	2
27	9
27	22
27	25
27	30
28	10
28	19
28	20
28	23
28	30
29	4
29	14
29	16
29	26
29	27
30	1
30	2
30	19
30	21
30	25
